16777216,255,AU
1,767,CN
1,1023,AU
1,2047,CN
1,4095,JP
1,8191,CN
1,16383,JP
1,32767,TH
1,255,CN
1,0,AU
2,253,AU
1,15871,CN
1,16383,JP
1,32767,TH
1,767,CN
1,255,AU
1,1279,CN
1,255,RU
1,30207,CN
1,32767,TH
1,65535,CN
1,255,AU
1,2047,CN
1,255,RU
1,30207,CN
1,32767,TH
1,65535,JP
1,131071,IN
1,65535,CN
1,65535,MY
1,2559,CN
1,255,AU
1,29951,CN
1,32767,TH
1,65535,KR
1,262143,CN
1,262143,KR
1,65535,TH
1,65535,JP
1,131071,IN
1,524287,CN
1,32767,MY
1,16895,SG
1,255,TW
1,511,SG
1,255,TW
1,1023,SG
1,127,TW
1,127,SG
1,127,TW
1,127,SG
1,127,TW
1,127,SG
1,255,HK
1,3583,SG
1,255,KR
1,1336,SG
1,0,JP
1,6597,SG
1,255,KH
1,767,SG
1,65535,JP
1,0,CN
1,131070,TW
1,65535,HK
1,65535,PH
1,131071,IN
1,327679,AU
1,65535,CN
1,15360,TH
1,0,CN
1,19718,TH
2,95989,TH
1,262143,CN
1,262143,VN
1,524287,CN
1,131071,HK
1,131071,JP
1,262143,CN
1,524287,JP
1,1048575,CN
1,1048575,KR
1,262143,JP
1,139263,CN
1,255,NL
1,122623,CN
1,2621439,AU
1,876123,TW
1,3,RU
1,172447,TW
1,131071,KR
1,8191,AU
1,4095,BR
1,4095,AR
1,12287,AU
1,8191,PS
1,16383,AU
1,4095,HK
1,8191,ES
1,18431,AU
1,2047,PS
1,2047,AU
1,2047,PS
1,4095,AU
1,4095,FR
1,32767,TH
1,393215,CN
1,131071,IN
1,786431,CN
1,65535,TW
1,65535,KR
1,393215,CN
1,3145727,KR
1,1048831,FR
1,255,NL
1,255,CZ
1,1279,NL
1,255,ES
1,255,NL
1,195,AT
1,3,RU
1,3,AT
1,3,RU
1,3,AT
1,3,RU
1,4,AT
1,2,RU
1,3,AT
1,3,RU
1,3,AT
1,3,RU
1,3,AT
1,1,RU
1,9,AT
1,255,FR
1,511,CH
1,255,GB
1,255,BR
1,255,NL
1,255,IT
1,255,NL
1,255,GR
1,511,RU
1,255,IT
1,1535,NL
1,1099,DE
1,0,US
1,178,DE
1,255,FR
1,255,NL
1,255,AU
1,255,GB
1,511,ES
1,255,NL
1,255,DE
1,1023,NL
1,511,DE
1,255,GB
1,1023,NL
1,255,RU
1,511,NL
1,1023,GB
1,3,NL
1,3,CZ
1,3,NL
1,3,CZ
1,3,NL
1,3,CZ
1,3,NL
1,2,CZ
1,36,NL
1,3,CZ
1,3,NL
1,3,CZ
1,3,NL
1,3,CZ
1,3,NL
1,3,CZ
1,3,NL
1,3,CZ
1,3,NL
1,3,CZ
1,3,NL
1,1,CZ
1,0,NL
1,0,CZ
1,3,NL
1,0,CZ
1,0,NL
1,0,CZ
1,4,NL
1,3,CZ
1,3,NL
1,3,CZ
1,3,NL
1,3,CZ
1,3,NL
1,3,CZ
1,3,NL
1,0,CZ
1,135,NL
1,2,DE
1,3,NL
1,3,DE
1,3,NL
1,3,DE
1,3,NL
1,3,DE
1,3,NL
1,3,DE
1,3,NL
1,3,DE
1,3,NL
1,3,DE
1,3,NL
1,3,DE
1,3,NL
1,3,DE
1,3,NL
1,0,DE
1,138,NL
1,255,DE
1,255,DK
1,3,NL
1,3,DE
1,3,NL
1,3,DE
1,3,NL
1,3,DE
1,3,NL
1,3,DE
1,3,NL
1,3,DE
1,3,NL
1,3,DE
1,3,NL
1,3,DE
1,3,NL
1,3,DE
1,191,NL
1,255,PT
1,1023,SE
1,511,IT
1,1023,NL
1,255,GB
1,255,GH
1,511,ES
1,511,IT
1,1023,NL
1,511,IT
1,3,NL
1,3,TR
1,3,NL
1,3,TR
1,3,NL
1,3,TR
1,3,NL
1,3,TR
1,3,NL
1,3,TR
1,3,NL
1,3,TR
1,3,NL
1,3,TR
1,3,NL
1,3,TR
1,3,NL
1,3,TR
1,3,NL
1,3,TR
1,3,NL
1,3,TR
1,3,NL
1,3,TR
1,3,NL
1,3,TR
1,3,NL
1,3,TR
1,3,NL
1,3,TR
1,3,NL
1,1,TR
1,129,NL
1,255,FR
1,511,DE
1,255,NL
1,255,FR
