599,-807.0116,-942.0936,104.6271,314.7196,0,1 ; 
405,-589.3418,-1079.1355,23.3771,236.8904,24,1 ; 
505,-569.3895,-1048.4032,24.0146,237.8018,14,123 ; 
403,-349.3221,-1052.6652,59.4551,89.0788,14,123 ; 
505,-388.6629,-1150.0758,69.5786,357.9839,14,123 ; 
403,-76.0173,-1110.5597,1.0456,157.5384,36,2 ; 
531,-41.9499,-1153.2262,1.0440,63.5908,36,2 ; 
403,-39.6653,-1149.7799,1.0409,65.3597,36,2 ; 
531,-82.1817,-1137.4266,1.0402,340.8923,36,2 ; 
531,-85.4142,-1135.9938,1.0412,337.3026,36,2 ; 
403,-184.4848,-1307.1466,5.7091,103.7043,36,2 ; 
531,-367.7308,-1437.3649,25.6921,89.2236,36,2 ; 
422,-587.1984,-1499.8407,10.1747,36.7555,97,25 ; 
422,-657.5599,-1606.0066,25.1821,175.4014,97,25 ; 
400,-495.5439,-1834.0343,17.7955,184.7055,101,1 ; 
473,-512.5999,-1902.9431,5.0016,179.0171,56,53 ; 
468,-655.3087,-1998.3328,26.7546,211.5583,46,46 ; 
466,-841.4815,-2274.6650,20.8199,210.7536,68,76 ; 
466,-714.6012,-2547.3081,50.9399,128.7565,68,76 ; 
473,-485.8806,-2852.4319,-0.1373,248.4979,56,15 ; 
473,-196.7365,-2925.3259,0.0006,269.7706,56,15 ; 
473,-237.4600,-1794.3876,-0.1057,3.6694,56,15 ; 
468,-271.2445,-1790.1851,10.9364,163.2745,3,3 ; 
400,-379.1094,-2171.6399,46.6781,140.2350,62,1 ;  
410,-1196.9539,-2364.4788,18.5773,236.2259,9,1 ; 
532,-759.8405,-2458.4460,72.6366,319.4753,0,0 ; 
400,-20.6879,-2498.1814,36.7408,122.2802,4,1 ; 
400,-17.0690,-2520.2581,36.7478,213.8456,4,1 ; 
410,-31.9095,-2493.5383,36.3036,194.0151,10,1 ; 
599,-11.5140,-2512.1458,36.8428,121.2561,0,1 ; 
489,20.0119,-2648.0332,40.6164,92.6500,112,120 ; 
489,-186.1633,-2516.2021,31.3678,342.0027,112,120 ; 
466,-384.6082,-2474.8984,102.4780,268.9366,25,76 ; 
466,-485.5412,-2688.4248,152.3252,102.3787,25,76 ; 
471,-765.0049,-2686.1196,83.7728,114.8461,120,112 ;   
586,-1541.8571,-1342.7786,50.5056,14.3390,122,1 ; 
586,-1029.8485,-638.6542,31.5280,93.4600,8,1 ; 
586,-1006.8740,-674.1090,31.5279,275.2718,8,1 ; 
400,-983.5594,-641.0239,32.1002,271.1476,101,1 ; 
400,-1006.5243,-623.0823,32.1002,90.1122,101,1 ; 
483,-1030.8571,-658.6420,32.0001,90.1086,1,31 ; 
531,-940.2722,-498.2120,25.9274,256.5565,51,53 ; 
531,-918.0818,-534.8812,25.9175,357.6102,51,53 ; 
532,-1140.0840,-991.7651,130.1964,86.3863,0,0 ; 
532,-1164.6876,-1057.4521,130.2022,277.3220,0,0 ; 
466,-1407.8011,-1165.6597,103.0781,151.5499,78,76 ; 
531,-1444.6823,-1496.3507,101.7242,183.6463,91,2 ; 
531,-1417.1289,-1534.5874,101.7193,184.5565,91,2 ;
531,-1451.8495,-1456.9764,101.7236,175.8479,91,2 ;  
468,-219.3871,-906.6091,40.6608,186.4501,46,46 ; 
471,-504.2122,-1660.6406,10.6085,43.9901,103,111 ; 
468,-916.9662,-1459.5214,122.9255,13.1392,46,46 ; 
468,-1071.7697,-1296.8829,128.8868,278.9760,46,46 ; 
468,-1112.6062,-1671.9421,76.0362,359.7007,46,46 ; 
532,-1058.2371,-1612.5803,77.3616,174.8907,0,0 ; 
471,-1040.5020,-1662.9651,77.5813,217.8248,74,91 ; 
471,-925.3805,-1439.3502,125.5587,24.4562,74,83 ;  
531,-85.5815,-1608.7993,2.7154,300.0013,36,2 ; 
403,-47.9698,-1570.7786,3.2227,152.9310,37,1 ; 
400,-93.0630,-1194.6671,2.3429,344.3191,123,1 ; 
422,-81.0025,-1198.4222,2.2849,345.3639,97,25 ;
