466,287.4403,-53.5151,1.3217,180.3743,62,34 ;
422,109.2890,-150.6062,1.7835,182.5754,89,108 ;
498,-196.8096,-232.7299,1.4901,90.5921,133,57 ;
403,-199.9957,-285.4144,2.0351,90.5924,133,57 ;
403,-200.2189,-275.2891,2.0383,91.6567,133,57 ;
578,-194.7877,-196.3295,2.0529,257.8566,133,57 ;
422,-169.0730,-202.1836,1.4064,257.8462,133,57 ;
402,-39.7196,-377.4630,5.2613,180.2380,29,36 ;
566,-9.5253,-377.6481,5.2111,178.0852,30,8 ;
529,-0.4525,-353.8910,5.0621,269.4471,42,42 ;
603,-62.5941,-324.9349,5.2677,90.3766,70,67 ;
401,179.2976,-310.8240,1.3519,207.7475,47,47 ;
445,319.0325,-126.0534,2.0656,90.7404,120,119 ;
440,329.5297,-52.3254,1.6189,177.8881,32,32 ;
458,319.1395,-84.5798,2.0518,91.7452,101,1 ;
467,218.0327,-178.1497,1.3182,270.4043,58,8 ;
475,218.7911,-173.3128,1.3817,270.2328,123,65 ;
489,244.8729,-148.5339,1.7217,88.8350,14,123 ;
492,247.1553,-129.2907,2.0627,90.8534,77,26 ;
498,176.3295,-7.4976,1.6480,180.2088,105,113 ;
439,278.4608,-54.8498,1.4740,359.8853,8,17 ;
475,320.5600,-253.1715,1.3886,176.4384,17,1 ;
524,312.2956,-251.1326,2.5129,175.4649,61,27 ;
527,235.0123,-300.2693,1.2937,2.3086,53,1 ;
536,213.0004,-244.5481,1.3203,272.8867,38,103 ;
531,1077.2228,-288.7220,73.9531,358.7784,36,2 ;
422,1112.7650,-306.5776,73.9655,267.5965,101,25 ;
531,1067.0962,-288.6843,73.9569,2.3921,51,53 ;
599,622.2627,-610.1340,17.3154,270.2242,0,1 ;
599,622.2755,-606.0399,17.3060,269.8338,0,1
585,707.2459,-461.4757,15.9223,269.7682,91,35 ;
500,667.6416,-461.4851,16.4435,268.6327,40,84 ;
461,669.1239,-471.0320,15.9138,270.8030,37,1 ;
542,668.1328,-546.3011,16.0794,269.8267,90,90 ;
522,753.7540,-586.7284,16.9004,181.3295,36,105 ;
549,748.6429,-581.7985,16.9131,269.3827,94,94 ;
429,763.1589,-509.2891,16.8662,180.4318,127,44 ;
547,786.0645,-498.4352,17.0708,3.0965,123,1 ;
456,797.4796,-607.9578,16.5112,0.4182,84,63 ;
554,751.6056,-553.2162,17.3698,180.8741,15,32 ;
445,1396.5654,395.3847,19.6327,66.5844,47,47 ;
559,1404.2180,411.9715,19.4141,67.1748,58,8 ;
580,768.8481,348.3186,19.7428,190.0995,81,81 ;
473,2103.2500,-98.4897,-0.2214,122.9253,56,53 ; 
473,2108.5276,-106.2102,-0.2394,122.9441,56,15 ; 
448,2323.3232,63.0302,26.0883,265.2746,3,6 ; 
439,2358.1836,-62.4556,27.3646,179.8344,37,78 ; 
436,2443.9980,-47.9166,26.9963,179.6730,87,1 ; 
436,2503.7507,125.9338,26.2435,1.0102,92,1 ; 
419,2493.9170,95.9780,26.2806,179.8299,47,76 ; 
412,2549.9116,81.1802,26.3143,270.4565,10,8 ; 
410,2551.1191,9.4253,26.6691,270.6199,9,1 ; 
508,2502.7742,6.0906,27.5812,2.9588,1,1 ; 
505,2380.9570,37.7925,27.1163,89.9017,120,123 ; 
500,2211.6929,-88.3423,26.9028,88.7287,13,119 ; 
496,2263.8970,-82.7569,26.2452,1.1014,66,72 ; 
492,2257.5105,-83.1763,26.3074,359.2125,30,26 ; 
405,2290.2622,155.5207,26.9788,0.1090,24,1 ; 
532,1996.7520,175.8992,31.3614,79.7076,0,0 ; 
532,1914.0114,192.1063,36.0155,358.2132,0,0 ; 
478,1905.3486,174.1229,37.1748,341.5607,66,1 ; 
549,1240.2759,214.9924,19.2519,243.7370,79,39 ;
550,1367.7468,365.9338,20.3661,246.2637,15,15 ; 
547,1289.3826,339.9178,19.2903,247.1900,123,1 ; 
536,1231.7341,295.6075,19.2922,336.8393,57,96 ; 
455,-580.8631,-64.8466,65.3632,3.7867,84,31 ; 
468,-543.4543,-180.5744,78.0750,4.1580,53,53 ; 
468,-541.5284,-180.6667,78.0747,0.2240,53,53 ; 
471,-774.8654,-115.3844,64.6716,24.2185,120,112 ; 
471,-771.7146,-113.4644,64.8308,26.8406,120,112 ; 
532,-273.9301,-41.3983,3.4405,339.6638,0,0 ; 
532,-127.1731,55.7261,4.0943,158.3291,0,0 ; 
478,-137.3239,-48.9942,3.1078,342.2244,35,1 ; 
475,1368.2947,476.2750,19.9363,335.9672,37,0 ; 
475,2331.3064,133.1183,26.7203,270.6836,17,1 ; 
482,2308.6682,-74.7184,26.5995,89.9092,48,48 ; 
468,2208.6223,110.5543,27.0101,275.3439,53,53 ; 
471,1923.8339,147.8248,36.7282,93.4718,103,111 ; 
415,1586.3274,38.5556,24.6067,272.3959,25,1 ; 
468,1547.5862,10.6921,23.7739,265.3787,3,3 ; 
402,889.0992,-21.7845,63.1125,152.4678,13,13 ; 
403,1207.5240,189.3297,20.9522,334.8106,37,1 ; 
416,1249.8207,338.2164,19.6291,66.7975,1,3 ; 
482,1335.0803,284.7404,19.6860,243.0011,52,52 ; 
468,1414.2616,248.6772,19.2239,65.7798,6,6 ; 
475,751.2299,277.2577,27.1364,199.6289,56,29 ; 
468,747.8585,346.7843,20.1559,209.1134,6,6 ; 
403,221.6420,30.1998,3.1849,186.4463,28,1 ; 
525,157.2517,-166.2276,1.4527,90.9328,17,20 ; 
532,20.7659,24.6322,4.0942,340.4432,0,0 ; 
532,-6.4192,-11.1534,4.0939,163.1182,0,0 ; 
460,-332.7806,-467.6667,1.6828,228.5235,1,9 ; 
403,-564.8430,-473.1027,26.1267,178.3205,113,1 ; 
415,-535.2667,-488.2196,25.2958,358.2053,40,1 ; 
479,-499.9452,-472.3691,25.3184,178.8490,59,36 ; 
482,-480.4370,-486.2536,25.6331,177.1059,64,64 ;
