446,728.1595,-1495.2687,-0.4906,179.7909,1,5 ; 
454,720.7040,-1633.3224,0.1487,177.6009,26,26 ; 
454,720.5267,-1699.9827,0.1866,358.9251,26,26 ; 
429,764.7679,-1660.5485,4.2160,94.0819,12,12 ; 
541,688.0235,-1600.1552,13.7216,359.7577,58,8 ; 
466,594.6932,-1519.6713,14.8586,178.9838,68,76 ; 
458,601.2115,-1519.8091,14.8971,359.8546,101,1 ; 
496,648.1077,-1507.8370,14.7836,88.3481,35,35 ; 
429,729.7592,-1433.3433,13.2151,90.2927,13,13 ; 
506,665.4387,-1421.5520,14.3497,1.6522,7,7 ; 
506,587.3435,-1499.5959,15.0621,273.6347,6,6 ; 
413,691.4462,-1570.2456,14.3358,179.2636,91,1 ; 
451,489.1148,-1514.9581,20.0516,186.2239,46,46 ; 
541,494.3372,-1604.7161,18.2000,275.6070,60,1 ; 
603,259.4689,-1597.9203,33.1167,299.1694,69,1 ; 
429,262.3868,-1603.2013,33.0642,323.2319,2,2 ; 
518,258.0661,-1591.6113,33.1217,275.3944,36,36 ; 
409,867.4957,-1285.9368,13.8859,357.4155,1,1 ; 
457,844.4999,-1197.9865,16.6038,0.3980,2,1 ; 
457,880.8410,-1199.7491,16.6031,357.7022,21,108 ; 
457,914.7440,-1199.8364,16.6032,359.8655,106,56 ; 
463,920.4453,-1290.5063,13.3508,118.6505,121,14 ; 
542,863.2733,-1375.0151,13.3187,85.7265,32,92 ; 
561,903.8953,-1454.9287,12.8651,270.7864,8,17 ; 
429,881.5562,-1453.8588,13.3618,271.8305,99,93 ; 
507,809.9615,-1448.9109,12.9680,87.2106,35,54 ; 
589,810.5452,-1464.3678,12.7191,85.7123,134,97 ; 
496,821.6033,-1473.7249,12.5756,357.5008,54,120 ; 
461,1031.1113,-1446.3105,13.1411,59.0580,67,86 ; 
418,1005.0084,-1461.3424,13.6427,183.0261,119,119 ; 
463,990.1287,-1354.9878,12.9125,285.7227,65,6 ; 
479,991.3929,-1345.2102,13.1759,271.1148,123,108 ; 
489,990.5985,-1306.8129,13.5204,179.0488,24,6 ; 
475,1002.5063,-1306.5654,13.1866,359.6424,37,0 ; 
518,981.5054,-1306.6899,13.1630,181.0135,71,18 ; 
414,979.2278,-1258.1351,16.8071,182.5786,24,1 ; 
506,955.9268,-1184.0712,16.6498,269.9031,30,31 ; 
549,955.8333,-1190.2795,16.6425,270.2728,75,39 ; 
482,956.0022,-1199.3633,17.1270,268.5538,20,20 ; 
468,956.3898,-1193.4253,16.6297,89.6432,46,46 ; 
